activity_id,molecule_chembl_id,smiles,structure_status,target_chembl_id,target_name,assay_chembl_id,document_chembl_id,data_year,standard_type,standard_relation,standard_value,standard_units,data_validity_comment,activity_comment,assay_type,assay_description,classification_text,classification_bucket
25588827,CHEMBL5404368,C=CC(=O)N1CC[C@@H](N2N=C(Nc3ccc(Oc4ccccc4)cc3)c3c[nH]c4ncnc2c34)C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5355250,CHEMBL5352457,2023,CL,=,85.1,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance,metabolic stability in mouse liver microsomes assessed as intrinsic clearance | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
25590547,CHEMBL5400566,COc1cc(C(=O)c2ccn(-c3ncnc4[nH]ccc34)c2)cc(OC)c1OC,smiles_found,CHEMBL612558,ADMET,CHEMBL5355639,CHEMBL5352470,2023,CL,=,96.0,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsome assessed as intrinsic clearance measured upto 60 mins by LC-MS/MS analysis,metabolic stability in mouse liver microsome assessed as intrinsic clearance measured upto 60 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
25590548,CHEMBL191528,CCOc1ccc2ccc(=O)oc2c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5355639,CHEMBL5352470,2023,CL,=,422.2,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsome assessed as intrinsic clearance measured upto 60 mins by LC-MS/MS analysis,metabolic stability in mouse liver microsome assessed as intrinsic clearance measured upto 60 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
25590549,CHEMBL27,CC(C)NCC(O)COc1cccc2ccccc12,smiles_found,CHEMBL612558,ADMET,CHEMBL5355639,CHEMBL5352470,2023,CL,=,138.1,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsome assessed as intrinsic clearance measured upto 60 mins by LC-MS/MS analysis,metabolic stability in mouse liver microsome assessed as intrinsic clearance measured upto 60 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
25590553,CHEMBL5400566,COc1cc(C(=O)c2ccn(-c3ncnc4[nH]ccc34)c2)cc(OC)c1OC,smiles_found,CHEMBL612558,ADMET,CHEMBL5355641,CHEMBL5352470,2023,CL,=,0.0025,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsome assessed assessed as intrinsic clearance,metabolic stability in mouse liver microsome assessed assessed as intrinsic clearance | | admet | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
25594959,CHEMBL4087666,Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1NC(=O)c1ccc2nc(OCCN3CCCC3)ccc2c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5356524,CHEMBL5352500,2023,CL,=,0.023,mL.min-1.kg-1,,,A,Microsomal stability in CD1 mouse liver microsomes assessed as intrinsic clearance at 1 uM measured after 45 mins by LC-MS/MS analysis,microsomal stability in cd1 mouse liver microsomes assessed as intrinsic clearance at 1 um measured after 45 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
25594960,CHEMBL5424076,Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1NC(=O)c1ccc2nc(CN3CCCC3)ccc2c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5356524,CHEMBL5352500,2023,CL,=,0.021,mL.min-1.kg-1,,,A,Microsomal stability in CD1 mouse liver microsomes assessed as intrinsic clearance at 1 uM measured after 45 mins by LC-MS/MS analysis,microsomal stability in cd1 mouse liver microsomes assessed as intrinsic clearance at 1 um measured after 45 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
25594961,CHEMBL5436143,Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1NC(=O)c1ccc2nc(CN(C)C)ccc2c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5356524,CHEMBL5352500,2023,CL,=,0.035,mL.min-1.kg-1,,,A,Microsomal stability in CD1 mouse liver microsomes assessed as intrinsic clearance at 1 uM measured after 45 mins by LC-MS/MS analysis,microsomal stability in cd1 mouse liver microsomes assessed as intrinsic clearance at 1 um measured after 45 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
25594962,CHEMBL5412276,Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1NC(=O)c1ccc2nc(CN3CCCC3C)ccc2c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5356524,CHEMBL5352500,2023,CL,=,0.046,mL.min-1.kg-1,,,A,Microsomal stability in CD1 mouse liver microsomes assessed as intrinsic clearance at 1 uM measured after 45 mins by LC-MS/MS analysis,microsomal stability in cd1 mouse liver microsomes assessed as intrinsic clearance at 1 um measured after 45 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
25594963,CHEMBL5421186,Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1NC(=O)c1ccc2nc(CN3CCCCC3)ccc2c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5356524,CHEMBL5352500,2023,CL,=,0.056,mL.min-1.kg-1,,,A,Microsomal stability in CD1 mouse liver microsomes assessed as intrinsic clearance at 1 uM measured after 45 mins by LC-MS/MS analysis,microsomal stability in cd1 mouse liver microsomes assessed as intrinsic clearance at 1 um measured after 45 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
25594964,CHEMBL5422415,Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1NC(=O)c1ccc2nc(CN3CCN(C)CC3)ccc2c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5356524,CHEMBL5352500,2023,CL,=,0.021,mL.min-1.kg-1,,,A,Microsomal stability in CD1 mouse liver microsomes assessed as intrinsic clearance at 1 uM measured after 45 mins by LC-MS/MS analysis,microsomal stability in cd1 mouse liver microsomes assessed as intrinsic clearance at 1 um measured after 45 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
25594965,CHEMBL5407702,Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1NC(=O)c1ccc2nc(CN3CCN(C(C)C)CC3)ccc2c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5356524,CHEMBL5352500,2023,CL,=,0.01,mL.min-1.kg-1,,,A,Microsomal stability in CD1 mouse liver microsomes assessed as intrinsic clearance at 1 uM measured after 45 mins by LC-MS/MS analysis,microsomal stability in cd1 mouse liver microsomes assessed as intrinsic clearance at 1 um measured after 45 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
25594966,CHEMBL4099547,Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1NC(=O)c1ccc2nc(OCCN3CCCCC3)ccc2c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5356524,CHEMBL5352500,2023,CL,=,0.057,mL.min-1.kg-1,,,A,Microsomal stability in CD1 mouse liver microsomes assessed as intrinsic clearance at 1 uM measured after 45 mins by LC-MS/MS analysis,microsomal stability in cd1 mouse liver microsomes assessed as intrinsic clearance at 1 um measured after 45 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
25594967,CHEMBL5404527,CC(C)N1CCN(Cc2ccc3cc(C(=O)Nc4cc(NC(=O)c5ccc6c(c5)OCCO6)ccc4Cl)ccc3n2)CC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5356524,CHEMBL5352500,2023,CL,=,0.017,mL.min-1.kg-1,,,A,Microsomal stability in CD1 mouse liver microsomes assessed as intrinsic clearance at 1 uM measured after 45 mins by LC-MS/MS analysis,microsomal stability in cd1 mouse liver microsomes assessed as intrinsic clearance at 1 um measured after 45 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
25594968,CHEMBL5425580,O=C(Nc1ccc(Cl)c(NC(=O)c2ccc3nc(CN4CCNCC4)ccc3c2)c1)c1ccc2c(c1)OCCO2,smiles_found,CHEMBL612558,ADMET,CHEMBL5356524,CHEMBL5352500,2023,CL,=,0.012,mL.min-1.kg-1,,,A,Microsomal stability in CD1 mouse liver microsomes assessed as intrinsic clearance at 1 uM measured after 45 mins by LC-MS/MS analysis,microsomal stability in cd1 mouse liver microsomes assessed as intrinsic clearance at 1 um measured after 45 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
25594969,CHEMBL5410677,CN1CCN(Cc2ccc3cc(C(=O)Nc4cc(NC(=O)c5ccc6c(c5)OCCO6)ccc4Cl)ccc3n2)CC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5356524,CHEMBL5352500,2023,CL,=,0.11,mL.min-1.kg-1,,,A,Microsomal stability in CD1 mouse liver microsomes assessed as intrinsic clearance at 1 uM measured after 45 mins by LC-MS/MS analysis,microsomal stability in cd1 mouse liver microsomes assessed as intrinsic clearance at 1 um measured after 45 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
25594970,CHEMBL5432824,CCN1CCN(Cc2ccc3cc(C(=O)Nc4cc(NC(=O)c5ccc6c(c5)OCCO6)ccc4Cl)ccc3n2)CC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5356524,CHEMBL5352500,2023,CL,=,0.026,mL.min-1.kg-1,,,A,Microsomal stability in CD1 mouse liver microsomes assessed as intrinsic clearance at 1 uM measured after 45 mins by LC-MS/MS analysis,microsomal stability in cd1 mouse liver microsomes assessed as intrinsic clearance at 1 um measured after 45 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
25594971,CHEMBL5440545,CCN1CCN(Cc2ccc3cc(C(=O)Nc4cc(NC(=O)c5ccc6c(c5)OCCO6)ccc4F)ccc3n2)CC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5356524,CHEMBL5352500,2023,CL,=,0.015,mL.min-1.kg-1,,,A,Microsomal stability in CD1 mouse liver microsomes assessed as intrinsic clearance at 1 uM measured after 45 mins by LC-MS/MS analysis,microsomal stability in cd1 mouse liver microsomes assessed as intrinsic clearance at 1 um measured after 45 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
25596205,CHEMBL5426268,CCCC[C@@H](Cc1c(F)cc(-c2cccc(S(=O)(=O)F)c2)cc1F)C(=O)Nc1nnn[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5356896,CHEMBL5352508,2023,CL,=,150.0,mL.min-1.g-1,,,A,Microsomal stability in mouse liver microsome assessed as intrinsic clearance,microsomal stability in mouse liver microsome assessed as intrinsic clearance | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
25596206,CHEMBL5410251,Cc1cc(=O)c(C(=O)NCc2c(F)cc(-c3cccc(S(=O)(=O)F)c3)cc2F)nn1-c1ccccc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5356896,CHEMBL5352508,2023,CL,=,46.9,mL.min-1.g-1,,,A,Microsomal stability in mouse liver microsome assessed as intrinsic clearance,microsomal stability in mouse liver microsome assessed as intrinsic clearance | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
25621364,CHEMBL5400376,COCCOCc1nn(C)c2c1CSCc1cc(n(C)n1)CCc1cc(c3ccc(F)cc3c1)OCCCc1c(C(=O)O)n(C)c3c-2c(Cl)ccc13,smiles_found,CHEMBL612558,ADMET,CHEMBL5363749,CHEMBL5360612,2023,CL,=,157.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes,intrinsic clearance in mouse liver microsomes | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
25621365,CHEMBL5402764,Cn1nc2cc1CCc1cc(c3ccc(F)cc3c1)OCCCc1c(C(=O)O)n(CCN3CCOCC3)c3c(c(Cl)ccc13)-c1c(cnn1C)CSC2,smiles_found,CHEMBL612558,ADMET,CHEMBL5363749,CHEMBL5360612,2023,CL,=,24.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes,intrinsic clearance in mouse liver microsomes | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
25625700,CHEMBL2334376,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)c2cccc(OC)c2)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5364143,CHEMBL5360630,2023,CL,=,216.4,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance measured upto 60 mins in presence of NADPH by UPLC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as intrinsic clearance measured upto 60 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
25625701,CHEMBL5415222,CCCN1CCCCOc2cccc(c2)C[C@@H]([C@H](O)CNC(C)(C)c2cccc(OC)c2)NC(=O)c2cccc(c2)C1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5364143,CHEMBL5360630,2023,CL,=,159.91,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance measured upto 60 mins in presence of NADPH by UPLC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as intrinsic clearance measured upto 60 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
25625702,CHEMBL5399890,COc1cccc(C(C)(C)NC[C@@H](O)[C@@H]2Cc3cccc(c3)OCCCCNC(=O)c3cccc(c3)C(=O)N2)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5364143,CHEMBL5360630,2023,CL,=,44.32,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance measured upto 60 mins in presence of NADPH by UPLC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as intrinsic clearance measured upto 60 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
25625703,CHEMBL5400043,COc1cccc(C(C)(C)NC[C@@H](O)[C@@H]2Cc3cccc(c3)OCCCCN(C)C(=O)c3cccc(c3)C(=O)N2)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5364143,CHEMBL5360630,2023,CL,=,81.87,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance measured upto 60 mins in presence of NADPH by UPLC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as intrinsic clearance measured upto 60 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
25625704,CHEMBL5425367,COc1cccc(C(C)(C)NC[C@@H](O)[C@@H]2Cc3cccc(c3)OCCCCN(CCC(F)(F)F)C(=O)c3cccc(c3)C(=O)N2)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5364143,CHEMBL5360630,2023,CL,=,67.91,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance measured upto 60 mins in presence of NADPH by UPLC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as intrinsic clearance measured upto 60 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
25625705,CHEMBL5411166,COc1cccc(C(C)(C)NC[C@@H](O)[C@@H]2Cc3cccc(c3)OCCCCN(CC(C)(C)C)C(=O)c3cccc(c3)C(=O)N2)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5364143,CHEMBL5360630,2023,CL,=,100.93,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance measured upto 60 mins in presence of NADPH by UPLC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as intrinsic clearance measured upto 60 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
25625707,CHEMBL5434858,CCCN1CCCCCOc2cccc(c2)C[C@@H]([C@H](O)CNC(C)(C)c2cccc(OC)c2)NC(=O)c2cccc(c2)C1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5364143,CHEMBL5360630,2023,CL,=,181.47,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance measured upto 60 mins in presence of NADPH by UPLC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as intrinsic clearance measured upto 60 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
25625708,CHEMBL5412274,CCCN1CCOc2cccc(c2)C[C@@H]([C@H](O)CNC(C)(C)c2cccc(OC)c2)NC(=O)c2cccc(c2)C1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5364143,CHEMBL5360630,2023,CL,=,99.78,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance measured upto 60 mins in presence of NADPH by UPLC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as intrinsic clearance measured upto 60 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
25625709,CHEMBL5432126,CCCN1CCOCCc2cccc(c2)C[C@@H]([C@H](O)CNC(C)(C)c2cccc(OC)c2)NC(=O)c2cccc(c2)C1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5364143,CHEMBL5360630,2023,CL,=,165.2,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance measured upto 60 mins in presence of NADPH by UPLC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as intrinsic clearance measured upto 60 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
25625710,CHEMBL5427012,CCCN1CCCCc2cccc(c2)C[C@@H]([C@H](O)CNC(C)(C)c2cccc(OC)c2)NC(=O)c2cccc(c2)C1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5364143,CHEMBL5360630,2023,CL,=,96.43,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance measured upto 60 mins in presence of NADPH by UPLC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as intrinsic clearance measured upto 60 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
25625711,CHEMBL5410627,CCCN1CCCCCc2cccc(c2)C[C@@H]([C@H](O)CNC(C)(C)c2cccc(OC)c2)NC(=O)c2cccc(c2)C1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5364143,CHEMBL5360630,2023,CL,=,81.9,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance measured upto 60 mins in presence of NADPH by UPLC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as intrinsic clearance measured upto 60 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
25628039,CHEMBL5436899,CS(=O)(=O)Nc1cccc(-c2ccc(Cl)c(C(=O)NCc3cn(-c4cc(Cl)ccn4)nn3)c2)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5365024,CHEMBL5360655,2023,CL,=,65.36,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes,intrinsic clearance in mouse liver microsomes | | admet | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
25628040,CHEMBL5415793,COc1ccc(-c2ccc(Cl)c(C(=O)NCc3cn(-c4cc(Cl)ccn4)nn3)c2)cc1OC,smiles_found,CHEMBL612558,ADMET,CHEMBL5365024,CHEMBL5360655,2023,CL,=,215.78,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes,intrinsic clearance in mouse liver microsomes | | admet | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
25628043,CHEMBL5393804,O=C(NCc1cn(-c2cc(Cl)ccn2)nn1)c1cnc(-c2cccc(NS(=O)(=O)N3CCOCC3)c2)s1,smiles_found,CHEMBL612558,ADMET,CHEMBL5365024,CHEMBL5360655,2023,CL,=,214.99,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes,intrinsic clearance in mouse liver microsomes | | admet | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
25628045,CHEMBL5410278,O=C(NCc1cn(-c2cc(Cl)ccn2)nn1)c1cnc(-c2ccc(NS(=O)(=O)N3CCOCC3)cc2)s1,smiles_found,CHEMBL612558,ADMET,CHEMBL5365024,CHEMBL5360655,2023,CL,=,154.35,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes,intrinsic clearance in mouse liver microsomes | | admet | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
25628046,CHEMBL5394973,CC(C)S(=O)(=O)c1ccc(-c2ncc(C(=O)NCc3cn(-c4cc(Cl)ccn4)nn3)s2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5365024,CHEMBL5360655,2023,CL,=,66.15,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes,intrinsic clearance in mouse liver microsomes | | admet | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
25628050,CHEMBL2338352,O=C(NCC1(N2CCN(c3ccccc3)CC2)CCOCC1)c1cccnc1Sc1ccccc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5365024,CHEMBL5360655,2023,CL,=,88.2,mL.min-1.kg-1,,,A,Intrinsic clearance in mouse liver microsomes,intrinsic clearance in mouse liver microsomes | | admet | cl | ml.min-1.kg-1,chembl_mlm_intrinsic
